t,vm
14.571,17.606
14.578,17.599
14.586,17.592
14.593,17.686
14.595,17.685
14.596,17.684
14.597,17.683
14.598,17.782
14.605,17.775
14.613,17.769
14.620,17.762
14.627,17.856
14.628,17.855
14.629,17.854
14.630,17.853
14.631,17.952
14.643,17.942
14.654,17.932
14.666,17.921
14.677,18.011
14.677,18.011
14.677,18.011
14.677,18.011
14.677,18.111
14.678,18.110
14.678,18.110
14.679,18.110
14.679,18.209
14.682,18.207
14.684,18.205
14.687,18.202
14.689,18.300
14.691,18.298
14.694,18.296
14.696,18.294
14.698,18.392
14.701,18.389
14.703,18.387
14.706,18.385
14.708,18.483
14.709,18.482
14.709,18.482
14.710,18.481
14.710,18.581
14.731,18.561
14.752,18.542
14.773,18.522
14.794,18.603
14.805,18.592
14.817,18.582
14.828,18.571
14.839,18.661
14.841,18.659
14.843,18.658
14.844,18.656
14.846,18.755
14.847,18.753
14.849,18.752
14.851,18.750
14.853,18.848
14.854,18.847
14.856,18.846
14.857,18.844
14.859,18.943
14.862,18.940
14.865,18.937
14.868,18.934
14.872,19.030
14.875,19.027
14.879,19.024
14.882,19.020
14.886,19.117
14.903,19.101
14.920,19.084
14.937,19.068
14.954,19.152
14.955,19.151
14.955,19.151
14.956,19.150
14.956,19.250
14.956,19.250
14.957,19.249
14.957,19.249
14.957,19.349
14.960,19.346
14.964,19.343
14.967,19.339
14.970,19.436
14.973,19.433
14.976,19.430
14.980,19.427
14.983,19.524
14.984,19.523
14.985,19.522
14.987,19.520
14.988,19.619
14.988,19.619
14.989,19.618
14.989,19.618
14.989,19.718
14.990,19.717
14.990,19.717
14.991,19.716
14.992,19.815
15.002,19.806
15.011,19.796
15.021,19.786
15.031,19.877
15.033,19.874
15.036,19.872
15.038,19.869
15.041,19.967
15.043,19.964
15.046,19.962
15.048,19.959
15.050,20.057
15.050,10.000
17.050,10.000
17.057,9.997
17.063,9.994
17.069,9.991
17.075,10.088
17.076,10.087
17.076,10.087
17.076,10.087
17.077,10.187
17.083,10.184
17.088,10.181
17.094,10.178
17.100,10.275
17.101,10.274
17.102,10.274
17.104,10.273
17.105,10.372
17.109,10.370
17.113,10.368
17.117,10.366
17.121,10.464
17.122,10.464
17.123,10.463
17.124,10.463
17.125,10.562
17.131,10.559
17.138,10.555
17.144,10.552
17.150,10.649
17.157,10.645
17.164,10.641
17.171,10.638
17.178,10.734
17.184,10.731
17.191,10.727
17.197,10.724
17.203,10.820
17.207,10.819
17.210,10.817
17.213,10.815
17.216,10.913
17.218,10.913
17.219,10.912
17.220,10.912
17.221,11.011
17.222,11.010
17.223,11.010
17.224,11.009
17.225,11.108
17.228,11.107
17.232,11.105
17.235,11.103
17.238,11.201
17.239,11.201
17.239,11.201
17.240,11.200
17.241,11.300
17.244,11.298
17.246,11.297
17.249,11.295
17.252,11.393
17.271,11.383
17.289,11.372
17.308,11.362
17.326,11.451
17.328,11.450
17.330,11.449
17.331,11.448
17.333,11.547
17.334,11.547
17.334,11.547
17.334,11.547
17.335,11.646
17.341,11.643
17.348,11.639
17.354,11.635
17.361,11.731
17.379,11.720
17.398,11.710
17.416,11.699
17.435,11.788
17.443,11.783
17.450,11.779
17.458,11.774
17.465,11.870
17.467,11.869
17.468,11.868
17.470,11.867
17.471,11.967
17.471,11.966
17.471,11.966
17.472,11.966
17.472,12.066
17.474,12.065
17.477,12.063
17.480,12.061
17.482,12.160
17.493,12.153
17.503,12.147
17.514,12.141
17.524,12.234
17.527,12.233
17.530,12.231
17.533,12.229
17.536,12.327
17.537,12.326
17.539,12.325
17.541,12.324
17.542,12.423
17.556,12.415
17.570,12.406
17.583,12.398
17.597,12.489
17.604,12.485
17.612,12.480
17.619,12.475
17.627,12.571
17.631,12.568
17.636,12.565
17.641,12.562
17.645,12.759
17.659,12.750
17.672,12.742
17.686,12.733
17.699,12.825
17.705,12.821
17.710,12.818
17.716,12.814
17.722,12.910
17.723,12.910
17.724,12.909
17.725,12.908
17.727,13.007
17.727,13.007
17.727,13.007
17.727,13.007
17.727,13.107
17.727,13.107
17.727,13.107
17.727,13.107
17.727,13.207
17.740,13.198
17.754,13.189
17.767,13.181
17.780,13.272
17.786,13.268
17.792,13.264
17.797,13.260
17.803,13.356
17.810,13.352
17.816,13.348
17.822,13.344
17.828,13.440
17.832,13.437
17.837,13.434
17.841,13.431
17.846,13.528
17.850,13.525
17.854,13.523
17.858,13.520
17.861,13.618
17.864,13.615
17.867,13.613
17.870,13.611
17.874,13.709
17.878,13.706
17.883,13.703
17.887,13.700
17.892,13.797
17.897,13.793
17.902,13.789
17.908,13.786
17.913,13.882
17.915,13.880
17.918,13.879
17.920,13.877
17.922,13.976
17.928,13.972
17.933,13.968
17.939,13.964
17.944,14.060
17.948,14.058
17.951,14.056
17.954,14.054
17.957,14.152
17.957,14.151
17.958,14.151
17.958,14.151
17.958,14.250
17.959,14.250
17.960,14.249
17.961,14.249
17.961,14.348
17.962,14.348
17.963,14.347
17.963,14.347
17.964,14.447
17.964,14.446
17.965,14.446
17.965,14.446
17.965,14.545
17.967,14.544
17.969,14.542
17.971,14.541
17.973,14.640
17.978,14.636
17.983,14.633
17.987,14.629
17.992,14.726
17.994,14.724
17.997,14.722
17.999,14.721
18.001,14.819
18.008,14.814
18.014,14.809
18.021,14.805
18.027,14.900
18.033,14.896
18.039,14.891
18.044,14.887
18.050,14.983
18.051,14.982
18.051,14.982
18.052,14.981
18.053,15.081
18.054,15.080
18.055,15.079
18.056,15.079
18.057,15.178
18.057,15.178
18.057,15.177
18.058,15.177
18.058,15.277
18.060,15.276
18.061,15.275
18.063,15.273
18.064,15.372
18.066,15.371
18.068,15.369
18.071,15.367
18.073,15.466
18.073,15.465
18.074,15.465
18.074,15.465
18.075,15.564
18.079,15.561
18.084,15.557
18.088,15.553
18.093,15.650
18.099,15.645
18.106,15.640
18.112,15.635
18.118,15.730
18.119,15.730
18.120,15.729
18.121,15.728
18.122,15.828
18.124,15.826
18.126,15.824
18.128,15.823
18.130,15.921
18.136,15.916
18.143,15.911
18.149,15.905
18.156,16.000
18.161,15.996
18.167,15.992
18.172,15.987
18.178,16.083
18.180,16.081
18.182,16.079
18.185,16.077
18.187,16.175
18.194,16.169
18.202,16.163
18.209,16.158
18.216,16.252
18.220,16.248
18.224,16.245
18.228,16.242
18.232,16.339
18.232,16.338
18.233,16.338
18.233,16.338
18.233,16.438
18.233,16.438
18.233,16.438
18.234,16.437
18.234,16.537
18.234,16.537
18.235,16.536
18.235,16.536
18.236,16.636
18.239,16.633
18.243,16.630
18.247,16.627
18.250,16.724
18.253,16.721
18.256,16.719
18.258,16.717
18.261,16.215
18.265,16.211
18.270,16.208
18.274,16.204
18.278,16.301
18.279,16.300
18.279,16.300
18.279,16.300
18.279,16.400
18.282,16.398
18.285,16.395
18.288,16.393
18.291,16.490
18.300,16.483
18.309,16.476
18.317,16.469
18.326,16.561
18.332,16.557
18.337,16.552
18.343,16.548
18.348,16.643
18.352,16.640
18.356,16.637
18.360,16.633
18.364,16.730
18.368,16.726
18.373,16.723
18.377,16.719
18.382,16.815
18.393,16.806
18.404,16.796
18.416,16.787
18.427,16.877
18.431,16.873
18.436,16.870
18.440,16.866
18.444,16.963
18.447,16.960
18.450,16.958
18.452,16.956
18.455,17.053
18.455,17.053
18.456,17.053
18.456,17.053
18.456,17.153
18.462,17.148
18.468,17.143
18.474,17.138
18.479,17.232
18.482,17.231
18.484,17.229
18.486,17.227
18.488,17.325
18.506,17.309
18.524,17.294
18.542,17.278
18.561,17.362
18.565,17.358
18.570,17.354
18.575,17.350
18.580,17.446
18.585,17.441
18.591,17.436
18.596,17.431
18.602,17.527
18.603,17.526
18.603,17.525
18.604,17.524
18.605,17.624
18.611,17.619
18.617,17.614
18.622,17.608
18.628,17.703
18.628,17.703
18.628,17.703
18.629,17.703
18.629,17.803
18.640,17.793
18.650,17.784
18.661,17.774
18.672,17.864
18.681,17.856
18.691,17.848
18.700,17.839
18.709,17.931
18.713,17.928
18.717,17.925
18.720,17.921
18.724,18.018
18.724,18.018
18.725,18.017
18.726,18.016
18.726,18.116
18.731,18.111
18.736,18.107
18.741,18.103
18.746,18.198
18.747,18.197
18.749,18.196
18.750,18.194
18.751,18.293
18.756,18.289
18.761,18.284
18.766,18.280
18.771,18.375
18.777,18.370
18.783,18.364
18.789,18.359
18.795,18.453
18.795,18.453
18.796,18.452
18.797,18.452
18.797,18.551
18.800,18.548
18.804,18.545
18.807,18.542
18.810,18.639
18.814,18.635
18.819,18.631
18.823,18.627
18.828,18.723
18.829,18.721
18.831,18.720
18.832,18.719
18.834,18.817
18.835,18.816
18.836,18.815
18.837,18.814
18.838,18.913
18.843,18.908
18.848,18.903
18.853,18.899
18.858,18.994
18.864,18.989
18.869,18.984
18.874,18.979
18.879,19.074
18.881,19.072
18.883,19.070
18.885,19.069
18.887,19.167
18.889,19.165
18.891,19.162
18.894,19.160
18.896,19.258
18.902,19.252
18.908,19.246
18.914,19.240
18.921,19.334
18.925,19.330
18.929,19.326
18.934,19.322
18.938,19.417
18.947,19.409
18.955,19.401
18.963,19.393
18.971,19.485
18.973,19.484
18.974,19.483
18.975,19.482
18.976,19.581
18.984,19.573
18.992,19.565
19.000,19.557
19.008,19.650
19.009,19.648
19.011,19.646
19.012,19.645
19.014,19.743
19.016,19.742
19.018,19.740
19.019,19.738
19.021,19.836
19.031,19.827
19.040,19.818
19.049,19.808
19.059,19.899
19.069,19.889
19.078,19.880
19.088,19.870
19.098,19.961
19.098,19.960
19.098,19.960
19.098,19.960
19.099,20.060
19.099,10.000
21.099,10.000
21.099,10.000
21.100,9.999
21.100,9.999
21.101,10.099
21.102,10.098
21.103,10.098
21.105,10.097
21.106,10.196
21.119,10.190
21.132,10.183
21.145,10.176
21.158,9.670
21.160,9.669
21.163,9.667
21.165,9.666
21.168,9.765
21.171,9.763
21.175,9.762
21.178,9.760
21.181,9.858
21.182,9.858
21.182,9.858
21.183,9.858
21.183,9.958
21.185,9.957
21.186,9.956
21.188,9.955
21.189,10.054
21.201,10.049
21.213,10.043
21.224,10.037
21.236,10.131
21.238,10.130
21.240,10.129
21.242,10.128
21.244,10.227
21.262,10.218
21.279,10.209
21.297,10.200
21.314,10.291
21.317,10.290
21.320,10.288
21.323,10.287
21.326,10.385
21.328,10.384
21.331,10.383
21.333,10.381
21.335,10.480
21.343,10.476
21.351,10.472
21.359,10.468
21.366,10.564
21.370,10.562
21.373,10.561
21.376,10.559
21.379,10.657
21.379,10.657
21.380,10.657
21.380,10.657
21.381,10.756
21.389,10.752
21.398,10.747
21.407,10.742
21.416,10.837
21.418,10.836
21.420,10.835
21.422,10.834
21.424,10.933
21.430,10.930
21.435,10.927
21.441,10.924
21.447,11.020
21.451,11.018
21.454,11.016
21.458,11.014
21.462,11.112
21.462,11.112
21.462,11.112
21.462,11.112
21.462,11.212
21.463,11.212
21.463,11.212
21.464,11.211
21.465,11.311
21.471,11.307
21.477,11.304
21.483,11.300
21.490,11.397
21.494,11.394
21.499,11.392
21.503,11.389
21.508,11.486
21.514,11.483
21.520,11.480
21.526,11.476
21.532,11.573
21.534,11.571
21.536,11.570
21.538,11.569
21.541,11.667
21.546,11.665
21.550,11.662
21.555,11.659
21.560,11.756
21.563,11.754
21.566,11.753
21.569,11.751
21.572,11.849
21.574,11.848
21.577,11.846
21.580,11.844
21.582,11.943
21.585,11.941
21.588,11.940
21.591,11.938
21.593,12.036
21.593,12.036
21.594,12.036
21.594,12.036
21.594,12.136
21.594,12.136
21.595,12.136
21.595,12.135
21.595,12.235
21.602,12.231
21.609,12.227
21.616,12.223
21.623,12.318
21.625,12.317
21.628,12.315
21.630,12.314
21.633,12.412
21.639,12.408
21.645,12.405
21.651,12.401
21.657,12.497
21.658,12.497
21.659,12.496
21.661,12.495
21.662,12.594
21.663,12.594
21.663,12.593
21.664,12.593
21.665,12.693
21.665,12.692
21.665,12.692
21.665,12.692
21.665,12.792
21.669,12.790
21.672,12.788
21.675,12.786
21.678,12.884
21.683,12.881
21.687,12.878
21.692,12.875
21.696,12.972
21.708,12.965
21.719,12.957
21.730,12.950
21.742,13.043
21.754,13.034
21.767,13.026
21.780,13.018
21.792,13.110
21.795,13.108
21.797,13.107
21.799,13.105
21.802,13.204
21.815,13.195
21.828,13.186
21.842,13.177
21.855,13.268
21.859,13.266
21.863,13.263
21.867,13.261
21.871,13.358
21.875,13.355
21.879,13.352
21.884,13.349
21.888,13.447
21.889,13.446
21.890,13.445
21.891,13.445
21.892,13.544
21.892,13.544
21.893,13.543
21.894,13.543
21.894,13.642
21.896,13.641
21.897,13.640
21.898,13.639
21.900,13.738
21.900,13.738
21.901,13.738
21.902,13.737
21.902,13.837
21.904,13.836
21.905,13.835
21.906,13.834
21.907,13.933
21.911,13.930
21.915,13.928
21.919,13.925
21.923,14.022
21.933,14.015
21.943,14.008
21.953,14.001
21.964,14.094
21.971,14.088
21.979,14.083
21.987,14.077
21.995,14.172
21.995,14.172
21.996,14.171
21.996,14.171
21.996,14.271
22.002,14.267
22.008,14.263
22.014,14.258
22.020,14.354
22.020,14.354
22.020,14.354
22.021,14.354
22.021,14.453
22.052,14.431
22.083,14.408
22.114,14.386
22.145,14.464
22.153,14.458
22.161,14.453
22.168,14.447
22.176,14.542
22.177,14.541
22.179,14.540
22.180,14.539
22.181,14.638
22.185,14.635
22.188,14.633
22.191,14.630
22.195,14.728
22.202,14.723
22.208,14.718
22.215,14.713
22.222,14.808
22.231,14.801
22.240,14.794
22.250,14.787
22.259,14.881
22.260,14.880
22.261,14.879
22.263,14.878
22.264,14.977
22.265,14.976
22.265,14.976
22.266,14.975
22.267,15.075
22.280,15.065
22.293,15.055
22.307,15.044
22.320,15.134
22.326,15.130
22.331,15.126
22.337,15.122
22.342,15.218
22.353,15.210
22.363,15.202
22.374,15.194
22.384,15.286
22.386,15.285
22.387,15.284
22.388,15.283
22.390,15.382
22.390,15.381
22.391,15.381
22.392,15.380
22.392,15.480
22.394,15.478
22.397,15.476
22.399,15.475
22.401,15.573
22.402,15.572
22.404,15.571
22.405,15.570
22.407,15.668
22.407,15.668
22.408,15.668
22.408,15.668
22.408,15.767
22.409,15.767
22.410,15.766
22.410,15.766
22.411,15.865
22.416,15.861
22.420,15.858
22.425,15.854
22.429,15.951
22.430,15.950
22.432,15.949
22.433,15.947
22.435,16.046
22.438,16.044
22.441,16.041
22.444,16.039
22.447,16.137
22.448,16.135
22.450,16.134
22.452,16.133
22.454,16.231
22.455,16.230
22.456,16.229
22.457,16.228
22.458,16.328
22.470,16.318
22.481,16.309
22.493,16.299
22.504,16.390
22.507,16.387
22.510,16.385
22.513,16.382
22.516,16.480
22.527,16.471
22.537,16.463
22.548,16.454
22.559,16.545
22.559,16.545
22.559,16.545
22.559,16.545
22.559,16.044
22.559,16.044
22.559,16.044
22.560,16.044
22.560,16.144
22.563,16.141
22.567,16.138
22.571,16.135
22.575,16.232
22.578,16.230
22.581,16.227
22.584,16.225
22.587,16.322
22.589,16.321
22.591,16.319
22.593,16.317
22.595,16.416
22.597,16.414
22.598,16.413
22.600,16.411
22.602,16.510
22.604,16.509
22.605,16.507
22.607,16.506
22.608,16.605
22.609,16.604
22.610,16.603
22.612,16.602
22.613,16.701
22.616,16.698
22.619,16.695
22.623,16.693
22.626,16.790
22.628,16.788
22.630,16.786
22.633,16.784
22.635,16.883
22.637,16.881
22.639,16.879
22.641,16.878
22.643,16.976
22.643,16.976
22.643,16.975
22.644,16.975
22.644,17.075
22.644,17.075
22.644,17.075
22.644,17.074
22.644,17.174
22.657,17.164
22.669,17.154
22.681,17.143
22.693,17.233
22.694,17.232
22.695,17.231
22.696,17.230
22.697,17.329
22.699,17.328
22.700,17.326
22.702,17.325
22.704,17.424
22.709,17.419
22.715,17.414
22.721,17.409
22.726,17.504
22.729,17.501
22.732,17.499
22.735,17.496
22.738,17.593
22.739,17.592
22.740,17.591
22.742,17.590
22.743,17.689
22.756,17.678
22.769,17.666
22.782,17.654
22.796,17.743
22.796,17.742
22.797,17.741
22.798,17.741
22.798,17.840
22.802,17.837
22.805,17.834
22.808,17.831
22.811,17.929
22.812,17.928
22.812,17.928
22.813,17.927
22.813,18.027
22.815,18.026
22.816,18.024
22.817,18.023
22.819,18.122
22.821,18.120
22.823,18.118
22.826,18.116
22.828,18.214
22.832,18.210
22.835,18.207
22.838,18.204
22.842,18.301
22.845,18.298
22.849,18.294
22.853,18.291
22.857,18.387
22.861,18.384
22.865,18.380
22.869,18.376
22.873,18.473
22.882,18.465
22.891,18.456
22.899,18.448
22.908,18.540
22.909,18.540
22.909,18.539
22.909,18.539
22.910,18.639
22.918,18.631
22.927,18.623
22.935,18.615
22.943,18.707
22.947,18.704
22.950,18.701
22.953,18.698
22.957,18.795
22.962,18.790
22.967,18.785
22.972,18.780
22.978,18.875
22.983,18.870
22.988,18.865
22.993,18.861
22.998,18.956
22.998,18.956
22.999,18.955
22.999,18.955
22.999,19.055
23.011,19.044
23.023,19.032
23.035,19.021
23.047,19.109
23.047,19.109
23.047,19.109
23.047,19.109
23.048,19.209
23.049,19.208
23.050,19.207
23.051,19.206
23.052,19.305
23.063,19.294
23.074,19.283
23.086,19.272
23.097,19.361
23.098,19.360
23.098,19.360
23.099,19.359
23.100,19.459
23.102,19.456
23.105,19.454
23.107,19.451
23.110,19.549
23.117,19.542
23.124,19.535
23.131,19.528
23.138,19.621
23.142,19.617
23.147,19.613
23.151,19.609
23.155,19.705
23.161,19.698
23.168,19.692
23.175,19.685
23.181,19.779
23.182,19.778
23.183,19.777
23.184,19.776
23.185,19.874
23.188,19.872
23.191,19.869
23.193,19.867
23.196,19.964
23.199,19.960
23.203,19.957
23.206,19.954
23.210,20.050
23.210,10.000
25.210,10.000
25.218,9.996
25.227,9.992
25.235,9.987
25.244,10.083
25.247,10.082
25.250,10.080
25.253,10.079
25.256,10.177
25.260,10.175
25.265,10.172
25.269,10.170
25.274,10.268
25.279,10.265
25.283,10.263
25.288,10.261
25.292,10.358
25.299,10.355
25.305,10.352
25.312,10.348
25.319,10.445
25.325,10.441
25.332,10.438
25.338,10.434
25.345,10.531
25.346,10.530
25.348,10.529
25.350,10.529
25.351,10.628
25.359,10.623
25.367,10.619
25.375,10.615
25.383,10.711
25.395,10.704
25.407,10.698
25.418,10.692
25.430,10.786
25.438,10.782
25.445,10.777
25.453,10.773
25.460,10.869
25.468,10.865
25.475,10.861
25.482,10.858
25.489,10.954
25.491,10.953
25.493,10.951
25.495,10.950
25.497,11.049
25.498,11.049
25.498,11.049
25.498,11.049
25.498,11.149
25.504,11.146
25.510,11.142
25.515,11.139
25.521,10.636
25.525,10.634
25.528,10.632
25.532,10.630
25.536,10.728
25.537,10.727
25.539,10.727
25.540,10.726
25.542,10.825
25.550,10.820
25.559,10.815
25.568,10.811
25.577,10.906
25.583,10.903
25.589,10.899
25.596,10.896
25.602,10.992
25.604,10.991
25.606,10.990
25.608,10.989
25.610,11.088
25.616,11.085
25.621,11.082
25.627,11.079
25.632,11.175
25.638,11.172
25.644,11.169
25.649,11.166
25.655,11.263
25.663,11.258
25.671,11.254
25.679,11.249
25.687,11.445
25.692,11.442
25.698,11.439
25.703,11.436
25.708,11.533
25.714,11.530
25.719,11.526
25.725,11.523
25.730,11.620
25.735,11.617
25.739,11.615
25.743,11.612
25.748,11.710
25.755,11.705
25.763,11.701
25.770,11.697
25.778,11.792
25.778,11.792
25.779,11.791
25.780,11.791
25.781,11.890
25.783,11.889
25.784,11.888
25.786,11.887
25.788,11.986
25.795,11.982
25.802,11.978
25.809,11.974
25.816,12.070
25.816,12.069
25.816,12.069
25.816,12.069
25.816,12.169
25.818,12.168
25.820,12.167
25.822,12.165
25.825,12.264
25.829,12.261
25.834,12.259
25.838,12.256
25.843,12.353
25.848,12.350
25.853,12.347
25.858,12.344
25.862,12.441
25.864,12.440
25.866,12.439
25.868,12.438
25.870,12.536
25.873,12.535
25.876,12.533
25.879,12.531
25.882,12.629
25.883,12.628
25.883,12.628
25.884,12.628
25.884,12.727
25.890,12.724
25.895,12.721
25.900,12.717
25.905,12.814
25.912,12.809
25.920,12.805
25.927,12.800
25.935,12.895
25.940,12.892
25.945,12.888
25.950,12.885
25.956,12.982
25.958,12.980
25.960,12.978
25.963,12.977
25.965,13.075
25.965,13.075
25.966,13.075
25.966,13.075
25.966,13.175
25.978,13.167
25.989,13.160
26.001,13.152
26.012,13.244
26.012,13.244
26.012,13.244
26.012,13.244
26.012,13.344
26.013,13.344
26.013,13.344
26.014,13.343
26.015,13.443
26.022,13.438
26.030,13.433
26.038,13.427
26.045,13.522
26.045,13.522
26.046,13.522
26.046,13.522
26.046,13.621
26.057,13.614
26.068,13.607
26.079,13.599
26.090,13.692
26.100,13.685
26.111,13.678
26.121,13.670
26.132,13.763
26.133,13.763
26.134,13.762
26.135,13.761
26.135,13.861
26.136,13.860
26.136,13.860
26.136,13.860
26.137,13.960
26.152,13.949
26.167,13.939
26.182,13.928
26.197,14.018
26.201,14.015
26.204,14.013
26.208,14.010
26.211,14.208
26.214,14.206
26.217,14.204
26.220,14.202
26.223,14.300
26.224,14.299
26.224,14.298
26.225,14.298
26.226,14.397
26.229,14.395
26.231,14.394
26.233,14.392
26.236,14.490
26.257,14.475
26.278,14.460
26.299,14.444
26.320,14.529
26.322,14.528
26.323,14.527
26.325,14.526
26.326,14.625
26.329,14.623
26.332,14.621
26.335,14.619
26.338,14.717
26.338,14.716
26.338,14.716
26.338,14.716
26.338,14.816
26.339,14.816
26.339,14.815
26.340,14.815
26.340,14.915
26.351,14.907
26.361,14.899
26.372,14.891
26.382,14.984
26.382,14.983
26.382,14.983
26.383,14.983
26.383,15.083
26.390,15.077
26.398,15.072
26.405,15.066
26.412,15.161
26.414,15.159
26.416,15.158
26.417,15.157
26.419,15.256
26.420,15.255
26.420,15.255
26.421,15.254
26.422,15.353
26.428,15.349
26.434,15.344
26.440,15.340
26.446,15.435
26.451,15.431
26.456,15.427
26.461,15.424
26.466,15.520
26.466,15.520
26.466,15.520
26.466,15.519
26.466,15.619
26.469,15.617
26.471,15.615
26.474,15.614
26.476,15.712
26.480,15.708
26.484,15.705
26.488,15.702
26.492,15.799
26.495,15.797
26.497,15.795
26.499,15.794
26.501,15.892
26.506,15.888
26.511,15.884
26.516,15.880
26.521,15.976
26.524,15.974
26.527,15.971
26.530,15.969
26.534,16.066
26.539,16.062
26.544,16.058
26.549,16.054
26.554,16.149
26.559,16.146
26.564,16.142
26.568,16.138
26.573,16.234
26.574,16.233
26.575,16.232
26.577,16.232
26.578,16.331
26.580,16.329
26.582,16.327
26.584,16.326
26.586,16.424
26.588,16.422
26.589,16.421
26.591,16.419
26.593,16.518
26.613,16.502
26.632,16.485
26.652,16.469
26.672,16.553
26.673,16.552
26.675,16.551
26.676,16.550
26.677,16.648
26.679,16.647
26.680,16.646
26.681,16.645
26.683,16.744
26.683,16.744
26.683,16.744
26.683,16.743
26.684,16.843
26.687,16.840
26.691,16.837
26.694,16.834
26.698,16.931
26.709,16.922
26.720,16.912
26.732,16.903
26.743,16.993
26.746,16.990
26.750,16.988
26.753,16.985
26.756,17.082
26.779,17.063
26.801,17.044
26.824,17.024
26.846,17.105
26.853,17.099
26.860,17.093
26.867,17.087
26.874,17.181
26.874,17.181
26.874,17.181
26.874,17.181
26.874,17.281
26.874,17.281
26.875,17.281
26.875,17.281
26.875,17.381
26.883,17.374
26.891,17.367
26.898,17.360
26.906,17.453
26.918,17.443
26.930,17.432
26.942,17.422
26.954,17.512
26.961,17.506
26.968,17.500
26.974,17.494
26.981,17.588
26.982,17.587
26.984,17.586
26.986,17.584
26.987,17.683
26.988,17.682
26.989,17.681
26.989,17.681
26.990,17.780
26.991,17.779
26.992,17.778
26.993,17.777
26.995,17.876
27.007,17.865
27.019,17.855
27.031,17.844
27.043,17.933
27.056,17.922
27.068,17.910
27.081,17.899
27.093,17.988
27.097,17.985
27.100,17.982
27.104,17.978
27.107,18.075
27.136,18.050
27.164,18.024
27.192,17.999
27.221,18.073
27.226,18.068
27.231,18.063
27.237,18.059
27.242,18.154
27.247,18.149
27.253,18.144
27.258,18.139
27.263,17.635
27.271,17.627
27.279,17.620
27.287,17.613
27.295,17.706
27.301,17.702
27.306,17.697
27.311,17.693
27.316,17.788
27.317,17.787
27.319,17.785
27.320,17.784
27.322,17.883
27.324,17.881
27.326,17.880
27.327,17.878
27.329,17.976
27.341,17.966
27.353,17.955
27.364,17.945
27.376,18.034
27.389,18.023
27.401,18.011
27.414,18.000
27.427,18.088
27.432,18.084
27.437,18.079
27.442,18.075
27.447,18.170
27.448,18.170
27.448,18.169
27.449,18.169
27.449,18.268
27.451,18.267
27.452,18.265
27.454,18.264
27.455,18.363
27.456,18.362
27.457,18.361
27.458,18.360
27.459,18.459
27.464,18.455
27.469,18.450
27.474,18.446
27.479,18.541
27.480,18.540
27.480,18.540
27.481,18.539
27.482,18.638
27.485,18.635
27.488,18.633
27.491,18.630
27.494,18.727
27.498,18.723
27.502,18.720
27.506,18.716
27.510,18.812
27.511,18.811
27.512,18.810
27.514,18.808
27.515,18.907
27.516,18.906
27.518,18.905
27.519,18.904
27.520,19.002
27.521,19.001
27.523,19.000
27.524,18.999
27.525,19.097
27.526,19.097
27.526,19.097
27.526,19.097
27.526,19.196
27.538,19.186
27.549,19.175
27.560,19.164
27.572,19.253
27.576,19.249
27.580,19.245
27.584,19.241
27.588,19.337
27.589,19.336
27.590,19.336
27.590,19.335
27.591,19.434
27.592,19.433
27.593,19.432
27.595,19.431
27.596,19.530
27.602,19.524
27.608,19.518
27.614,19.512
27.620,19.606
27.624,19.602
27.628,19.598
27.632,19.594
27.636,19.690
27.640,19.687
27.644,19.683
27.647,19.679
27.651,19.776
27.653,19.773
27.656,19.771
27.658,19.769
27.660,19.867
27.662,19.864
27.665,19.862
27.667,19.860
27.669,19.958
27.672,19.955
27.675,19.952
27.678,19.948
27.682,20.045
27.682,10.000
29.682,10.000
29.687,9.997
29.693,9.994
29.699,9.991
29.705,10.088
29.710,10.086
29.715,10.083
29.720,10.081
29.725,10.178
29.732,10.174
29.740,10.171
29.747,10.167
29.754,10.263
29.756,10.262
29.758,10.262
29.760,10.261
29.762,10.360
29.762,10.359
29.763,10.359
29.764,10.358
29.765,10.458
29.770,10.455
29.775,10.452
29.781,10.450
29.786,10.547
29.788,10.546
29.790,10.545
29.792,10.544
29.794,10.642
29.797,10.641
29.800,10.639
29.803,10.638
29.806,10.736
29.809,10.734
29.813,10.732
29.817,10.730
29.821,10.828
29.827,10.825
29.832,10.822
29.838,10.819
29.843,10.916
29.843,10.916
29.844,10.916
29.844,10.916
29.844,11.016
29.850,11.012
29.856,11.009
29.862,11.006
29.868,11.102
29.870,11.101
29.872,11.100
29.874,11.099
29.875,11.198
29.876,11.198
29.877,11.197
29.878,11.197
29.879,11.297
29.883,11.294
29.886,11.292
29.890,11.290
29.894,11.388
29.901,11.384
29.908,11.380
29.915,11.376
29.922,10.872
29.923,10.871
29.925,10.871
29.926,10.870
29.927,10.969
29.931,10.967
29.934,10.965
29.938,10.963
29.941,11.062
29.942,11.061
29.943,11.061
29.944,11.060
29.944,11.160
29.947,11.158
29.949,11.157
29.952,11.156
29.954,11.254
29.955,11.254
29.956,11.253
29.957,11.253
29.958,11.352
29.958,11.352
29.959,11.352
29.960,11.351
29.960,11.451
29.977,11.441
29.993,11.432
30.010,11.422
30.027,11.513
30.028,11.512
30.030,11.511
30.032,11.510
30.034,11.609
30.035,11.608
30.037,11.607
30.039,11.606
30.040,11.705
30.047,11.701
30.055,11.696
30.062,11.692
30.070,11.788
30.073,11.786
30.077,11.783
30.081,11.781
30.085,11.879
30.095,11.873
30.105,11.867
30.116,11.861
30.126,11.955
30.170,11.928
