neuron,t
4660,87.4657
9132,87.5043
4727,87.4776
6191,87.4828
3032,87.4792
9336,87.4916
4097,87.5086
4151,87.4916
5656,87.53
6458,87.5168
6101,87.5309
8398,87.5112
4893,87.5168
4880,87.5359
981,87.5168
9736,87.5465
6659,87.5359
980,87.5352
6544,87.5465
5868,87.5315
3325,87.5465
64,87.5385
6856,87.5484
3403,87.5467
5198,87.5512
4740,87.5577
3563,87.5638
1450,87.5516
6852,87.5577
3938,87.5622
7582,87.5626
7132,87.5682
6475,87.5803
4828,87.5706
8800,87.5654
4103,87.5974
7490,87.5746
4071,87.5935
3449,87.5741
6125,87.5964
9385,87.606
6658,87.5975
5502,87.5922
5724,87.5977
6327,87.5977
9447,87.5977
4228,87.6157
8519,87.6133
5845,87.6085
5824,87.6084
270,87.6031
7280,87.6013
8568,87.6096
8958,87.604
7993,87.6324
4249,87.6133
6689,87.6238
8647,87.6445
8357,87.628
8166,87.6157
7225,87.6125
3641,87.6133
1700,87.6157
2345,87.617
6593,87.6165
6326,87.6264
4379,87.628
644,87.6173
8992,87.6186
836,87.6285
9306,87.6264
8068,87.6323
3825,87.6324
6999,87.6403
6011,87.6318
7946,87.6381
2782,87.6381
7461,87.6698
897,87.6827
542,87.6674
7176,87.6511
4581,87.6588
1480,87.6636
5021,87.6649
1988,87.6919
4505,87.6698
3306,87.6719
3991,87.6746
4796,87.686
1403,87.6741
1008,87.7026
9340,87.6919
8249,87.6827
6515,87.7045
961,87.7
3182,87.686
2269,87.6887
5411,87.7105
9243,87.7045
925,87.7045
375,87.7105
6749,87.7216
5174,87.6934
331,87.6934
8537,87.7105
3895,87.7238
5797,87.6961
4309,87.7105
2695,87.7105
1791,87.7105
3265,87.7021
5938,87.7105
6932,87.7105
6829,87.7081
5987,87.7105
4317,87.7265
2149,87.7233
1732,87.7107
418,87.7107
6808,87.7201
5397,87.7403
1938,87.7279
1063,87.7216
1366,87.7279
2673,87.7283
9574,87.7165
5982,87.7406
4861,87.7238
3958,87.7275
9272,87.7403
7401,87.7486
8506,87.7391
7834,87.7388
5274,87.7456
8228,87.7391
8328,87.7403
2104,87.7467
9090,87.7406
7897,87.7511
9997,87.7456
8690,87.7598
8642,87.758
8622,87.7598
7180,87.7546
6620,87.7484
339,87.764
8978,87.7699
3858,87.7598
5376,87.7712
8892,87.7593
6757,87.7494
6372,87.7489
3149,87.7625
1899,87.7489
1118,87.7598
8773,87.7524
8733,87.7605
5631,87.7598
5094,87.7598
1703,87.7578
875,87.7598
7705,87.7593
1725,87.7593
8766,87.7605
8534,87.7605
5667,87.774
5186,87.7598
4276,87.7643
2639,87.7666
2152,87.764
9,87.7598
3608,87.7764
8196,87.7806
6409,87.7712
5704,87.764
5190,87.7625
2122,87.7631
1683,87.7712
1613,87.7712
1288,87.764
9706,87.7764
7300,87.774
6320,87.7695
4993,87.7712
4204,87.7712
9259,87.7842
2317,87.7712
681,87.7721
5390,87.7712
9109,87.7764
6672,87.7764
4736,87.7712
1335,87.7842
3879,87.7712
9595,87.7992
9170,87.7764
8520,87.7764
6525,87.7806
4342,87.775
3597,87.775
1766,87.775
58,87.7764
5089,87.8268
6963,87.7769
5585,87.7834
9452,87.7764
4951,87.7807
3955,87.7806
9106,87.7806
530,87.808
9376,87.7842
4107,87.8026
3303,87.7882
7801,87.7857
8649,87.7852
8591,87.7927
845,87.7842
6936,87.7969
6376,87.8031
7904,87.8118
6303,87.8193
7468,87.8314
3319,87.8193
5614,87.8178
2278,87.8161
2666,87.8171
5950,87.8339
762,87.8207
9759,87.8275
7840,87.8541
6559,87.8315
3737,87.8258
2469,87.8268
2239,87.8243
8724,87.8339
9152,87.8268
3713,87.8581
6885,87.8376
4457,87.8268
1048,87.8362
9227,87.849
7385,87.8657
4962,87.8376
4238,87.8371
4404,87.8366
4614,87.8657
7067,87.8319
7321,87.8695
3318,87.8429
3613,87.85
292,87.8605
8594,87.8734
3472,87.8657
2831,87.8725
150,87.8903
3560,87.858
6639,87.8605
8846,87.8734
5633,87.8734
1756,87.8657
4260,87.8611
868,87.8657
304,87.8657
6918,87.8816
4582,87.8661
5699,87.8657
7376,87.8657
7841,87.8949
6333,87.883
8933,87.8804
3816,87.8924
2315,87.8795
4169,87.8758
5161,87.8949
5084,87.8866
174,87.8923
2301,87.8882
310,87.8853
2723,87.8996
552,87.8882
5617,87.8825
1469,87.8923
2749,87.8913
1839,87.9145
9338,87.8923
9462,87.8923
4358,87.8949
1323,87.8949
9136,87.8949
9194,87.9027
6743,87.8949
1123,87.8949
2448,87.8984
2384,87.9044
8165,87.8984
3972,87.9203
9979,87.8984
9770,87.8985
6027,87.9249
1911,87.9184
1556,87.909
8893,87.909
4123,87.917
190,87.9112
7716,87.9249
2380,87.9112
3548,87.9344
7681,87.9506
5069,87.914
1629,87.919
2791,87.9206
7463,87.9317
1695,87.9249
6416,87.9614
6960,87.9506
1593,87.9263
4977,87.9363
368,87.9348
757,87.9421
9082,87.9506
5535,87.9492
2123,87.9524
8947,87.9612
4988,87.98
4557,87.9607
2586,87.9985
2410,87.9639
722,87.9596
9520,88.008
9488,87.9682
4028,87.9705
4080,87.9939
2164,87.9702
6178,87.9788
2727,87.9744
6875,87.9705
4662,87.9974
4259,87.9771
4124,87.991
5759,87.9985
3844,87.9985
80,87.9918
9937,87.9862
5223,88.0056
2664,87.9862
6764,88.0054
2817,88.0054
9437,87.9985
1778,87.9939
768,87.9954
9843,87.9954
5799,87.9939
2035,88.003
466,88.0054
8670,87.9992
8023,87.9985
6315,88.0003
3280,88.008
2447,87.9985
6571,88.0056
3447,88.0023
4386,88.0003
1208,88.008
8108,88.0054
4027,88.0056
9088,88.008
7071,88.003
2277,88.0056
2307,88.0196
6667,88.0044
4175,88.0056
2070,88.0054
7510,88.0056
6791,88.0056
3028,88.0056
5244,88.0496
8620,88.008
8015,88.0311
2793,88.0182
5697,88.0122
1546,88.0269
3208,88.0374
9226,88.0299
8540,88.0115
7523,88.0434
9446,88.0167
4751,88.0192
4808,88.0311
7837,88.0405
5668,88.0314
7148,88.0314
3511,88.0349
1572,88.0269
581,88.0271
9326,88.0271
2194,88.0299
3251,88.0529
1661,88.0385
1656,88.0581
1126,88.0374
8234,88.0385
5498,88.0399
3458,88.0686
401,88.0405
1684,88.0336
9987,88.0385
9255,88.0385
4017,88.0385
8864,88.0385
2472,88.0385
3347,88.053
8614,88.0591
2320,88.0591
3440,88.0559
8917,88.0591
8700,88.0686
7698,88.0686
5756,88.0686
3870,88.0559
3239,88.1022
1215,88.0686
613,88.0696
107,88.0637
5058,88.0589
6573,88.077
4636,88.0696
7323,88.0686
6703,88.0696
5472,88.0696
3509,88.0696
2024,88.0686
8908,88.0937
181,88.0686
624,88.0686
6438,88.0787
5422,88.0789
3729,88.0842
154,88.0787
8177,88.0787
7509,88.087
1828,88.0787
461,88.0951
7760,88.0902
1580,88.0845
3337,88.0842
5796,88.0951
3222,88.0826
4338,88.1077
4231,88.0951
5548,88.111
4426,88.0978
9961,88.1022
8776,88.1152
7693,88.1174
4696,88.103
4612,88.111
4448,88.111
3535,88.1105
1512,88.107
8426,88.1293
7775,88.1174
3466,88.1285
9605,88.1274
5162,88.1393
4971,88.1419
9078,88.1265
9017,88.1502
6771,88.1285
6546,88.1295
3920,88.1393
4809,88.1419
9362,88.1502
6048,88.1388
3656,88.1475
1201,88.1512
1115,88.1507
7715,88.1502
7170,88.1801
316,88.1419
5425,88.1578
406,88.1621
97,88.1578
5514,88.1887
9703,88.1981
2230,88.1874
7120,88.1679
5027,88.1826
8480,88.1826
4685,88.1826
1605,88.1879
1504,88.199
9704,88.1971
8126,88.1905
6283,88.196
7725,88.196
6485,88.1988
455,88.2015
7452,88.1981
553,88.2053
8584,88.1964
6724,88.2005
7365,88.2013
7024,88.1981
2200,88.1979
1415,88.2015
503,88.1988
8469,88.199
2729,88.2148
2086,88.2012
5744,88.218
429,88.2049
7905,88.2148
6343,88.2464
4488,88.2053
9775,88.2274
1640,88.2377
7735,88.2224
7121,88.2447
6205,88.2306
5793,88.2247
8747,88.2549
3134,88.2196
9644,88.2233
3142,88.2513
5642,88.2447
9671,88.2344
9215,88.2621
671,88.2345
8274,88.245
678,88.2513
5837,88.2888
1904,88.2512
2563,88.2453
9185,88.2797
8662,88.2451
7653,88.2453
6226,88.2513
6775,88.2475
278,88.2513
7816,88.2513
2688,88.2843
6068,88.2643
2984,88.263
2449,88.2818
588,88.2704
337,88.263
883,88.263
9325,88.2797
3400,88.2615
8604,88.2704
4139,88.2675
1410,88.263
4385,88.263
8463,88.2704
5144,88.2863
2834,88.2755
1205,88.2945
4298,88.2704
7687,88.2797
9795,88.2737
8973,88.2797
6063,88.2797
1464,88.2797
989,88.2797
902,88.3127
9103,88.297
7281,88.2868
7031,88.2863
2904,88.2843
680,88.2849
5942,88.2903
3173,88.2843
2223,88.2903
9678,88.3233
2832,88.2888
824,88.2888
6520,88.3126
5572,88.2903
3146,88.2983
2335,88.3179
1427,88.3169
6650,88.2903
7867,88.3029
7027,88.327
9218,88.3036
3726,88.3232
1107,88.3162
5677,88.315
8265,88.327
2271,88.3179
5238,88.3232
7316,88.327
5576,88.3303
7680,88.3132
4916,88.3232
4281,88.3232
3974,88.32
3392,88.3232
1723,88.3232
5700,88.327
2814,88.327
3690,88.327
1158,88.3232
5893,88.3232
9086,88.3241
5483,88.3465
4653,88.3319
1476,88.327
826,88.327
3310,88.3261
5017,88.3409
5327,88.3324
4353,88.3581
3010,88.3348
9146,88.329
970,88.3409
7566,88.3445
5380,88.3581
1662,88.3517
5902,88.3461
3760,88.3721
9052,88.349
8446,88.3976
5865,88.347
4415,88.3466
923,88.3465
3887,88.3773
4254,88.3721
265,88.3691
4773,88.353
9656,88.3759
3902,88.3699
2184,88.3773
3056,88.3902
2599,88.3678
1628,88.3678
8214,88.3723
8100,88.3755
7895,88.3755
5736,88.3735
2941,88.3678
1749,88.3735
534,88.3878
3321,88.3821
5158,88.3884
9939,88.3884
9120,88.3849
6278,88.3759
1924,88.3773
3366,88.3878
7142,88.3865
5864,88.3865
2967,88.3882
6626,88.408
8148,88.3884
3716,88.3884
786,88.3942
5685,88.3942
2761,88.3976
2048,88.3976
7238,88.3942
2138,88.3922
761,88.3942
8794,88.4028
5577,88.3976
4822,88.3976
2875,88.3976
275,88.3949
8530,88.4142
5269,88.4086
5230,88.4161
4703,88.4142
3752,88.4192
3415,88.4035
1568,88.4214
7587,88.4192
5332,88.4142
8741,88.4209
5979,88.4127
5901,88.4192
5745,88.4161
8802,88.4094
7305,88.4192
5867,88.4142
4412,88.4127
3388,88.4155
4195,88.4142
4076,88.4161
1024,88.4161
175,88.4142
7263,88.4424
6126,88.4161
5962,88.4218
2997,88.4161
538,88.4199
2323,88.4283
8423,88.4218
5646,88.4242
8531,88.4218
5116,88.4288
7329,88.4424
7099,88.434
6618,88.4322
3809,88.4361
2598,88.4353
9556,88.4261
7303,88.4402
2421,88.4419
1982,88.4361
1655,88.4424
2518,88.4443
489,88.4424
8091,88.443
6606,88.4443
5251,88.4442
1425,88.4734
882,88.443
53,88.4454
5140,88.4443
7528,88.4443
3742,88.454
35,88.4458
4510,88.4477
935,88.4485
8523,88.4703
3831,88.4734
3230,88.4734
1837,88.4533
1097,88.4586
6015,88.4612
8341,88.463
3159,88.4699
1528,88.4676
2562,88.4943
5880,88.4747
5532,88.4733
4676,88.4759
8621,88.469
3483,88.4747
2072,88.4747
9081,88.4823
1760,88.4796
825,88.482
7308,88.4943
7196,88.4891
9982,88.4943
9766,88.4878
6539,88.4878
8435,88.4891
5707,88.4884
3386,88.4891
9921,88.494
9779,88.4943
9643,88.494
5932,88.494
2649,88.494
2225,88.494
2195,88.4933
1367,88.494
9105,88.494
9292,88.4943
8902,88.5026
8840,88.4943
8135,88.5033
6309,88.4988
5996,88.4943
4824,88.4949
4455,88.4943
2004,88.4962
1659,88.4943
6543,88.4962
3356,88.4949
1326,88.4988
9728,88.5087
9924,88.4962
3719,88.5027
8243,88.4988
6086,88.5026
1607,88.5026
245,88.5026
8837,88.5041
4247,88.5033
4665,88.5204
2081,88.5033
855,88.5033
9956,88.5033
8057,88.5033
8030,88.5033
6551,88.5033
1557,88.5041
9953,88.5082
5874,88.5041
5507,88.5063
5040,88.5215
3998,88.5063
3459,88.5215
2839,88.5087
1936,88.5063
1230,88.5146
6569,88.5082
9869,88.5087
9343,88.5082
5977,88.5215
4131,88.5215
4105,88.5087
1541,88.5146
9364,88.5104
1711,88.5215
5959,88.5215
1213,88.5215
1775,88.5146
1261,88.5215
1043,88.5215
5504,88.5215
518,88.5215
7386,88.5204
7158,88.5215
3075,88.5204
2743,88.5215
2398,88.5215
8236,88.5278
6429,88.5221
4797,88.5288
3322,88.5424
918,88.5264
830,88.5333
576,88.5419
4601,88.5297
4872,88.5288
3186,88.5366
7416,88.5285
8496,88.5292
2037,88.5366
9614,88.5385
6879,88.5385
3014,88.5444
3501,88.5366
5712,88.5437
1430,88.5444
8577,88.5606
3600,88.5506
1581,88.5606
48,88.5856
8550,88.5747
2310,88.5992
5261,88.5814
4413,88.582
2066,88.5882
2287,88.5944
4870,88.5997
3598,88.6102
517,88.6102
1717,88.6102
5750,88.6318
5607,88.6333
2495,88.6275
5695,88.628
2328,88.636
1923,88.636
2679,88.6425
7565,88.636
3802,88.636
6279,88.6383
5020,88.6566
9411,88.6525
4552,88.6756
9570,88.6649
6514,88.6649
4892,88.6649
2540,88.6649
9913,88.6684
8226,88.6704
6176,88.6884
4327,88.6866
3275,88.6789
929,88.6925
4674,88.6899
6145,88.6884
3225,88.6782
7211,88.6925
4889,88.6884
2458,88.7041
1392,88.6866
2137,88.7241
7830,88.6925
8439,88.6866
9808,88.6925
7239,88.6925
4264,88.6923
2858,88.7223
4014,88.7173
57,88.7087
94,88.7241
9590,88.7422
5737,88.7236
6277,88.7232
2180,88.7363
1076,88.7175
1664,88.7223
5718,88.725
1369,88.7422
9526,88.7612
4711,88.7363
5592,88.7618
1086,88.7416
9633,88.7539
4111,88.7422
3272,88.7627
1317,88.7591
7899,88.7499
1258,88.7551
8972,88.7664
8167,88.774
231,88.774
2141,88.7827
8888,88.7664
7778,88.7645
5063,88.8064
305,88.7611
9158,88.7684
6532,88.7618
2046,88.7627
7421,88.7698
6859,88.7726
6154,88.7684
2773,88.7664
1715,88.7671
7741,88.774
2261,88.7878
9718,88.7664
3620,88.7728
7561,88.7878
4196,88.774
498,88.7684
46,88.774
4546,88.7684
3734,88.774
2559,88.7684
1034,88.785
4973,88.792
3840,88.774
9691,88.774
9864,88.784
7380,88.7827
5200,88.7863
4783,88.8018
3987,88.7878
3423,88.7823
2203,88.7863
2095,88.7827
2533,88.7822
9373,88.792
8253,88.7878
3995,88.7863
915,88.7878
1011,88.7863
8920,88.7841
5430,88.7863
9847,88.7878
7126,88.7863
4879,88.8121
105,88.8322
436,88.7878
6924,88.8004
5637,88.7911
4256,88.8087
2919,88.792
8199,88.8205
7971,88.8004
6892,88.8093
1412,88.8033
9475,88.7915
7578,88.792
1460,88.7975
9454,88.8018
7022,88.8198
4367,88.8033
4229,88.8004
9998,88.8004
6367,88.8093
3051,88.8033
1643,88.8373
1372,88.8018
682,88.8033
9291,88.8016
2752,88.8129
2083,88.8322
1045,88.8033
2289,88.8093
7227,88.853
6693,88.8107
5468,88.8322
2988,88.8054
5746,88.8131
723,88.8117
1475,88.8322
9805,88.8748
9674,88.832
913,88.818
6803,88.8322
5957,88.8242
4737,88.814
209,88.8392
7995,88.8347
5613,88.8748
5221,88.8235
4999,88.8322
731,88.8298
9196,88.8322
8105,88.8322
7847,88.8348
4006,88.8373
4842,88.8322
5051,88.8523
2923,88.8348
9748,88.8748
6664,88.8516
5671,88.8348
3093,88.85
2274,88.8539
3624,88.8392
126,88.8348
1611,88.8814
6904,88.8392
9165,88.8539
6233,88.8748
2502,88.8466
6873,88.8466
4890,88.8748
6780,88.8544
3429,88.8748
5673,88.8748
5096,88.893
9065,88.8698
5994,88.8779
6806,88.8753
7569,88.8753
5323,88.88
3352,88.8982
4156,88.8753
7567,88.9161
5129,88.919
6975,88.9025
5455,88.88
9076,88.8814
5624,88.8864
3316,88.8893
2626,88.8851
536,88.9161
3270,88.8908
9533,88.8922
3043,88.8955
7135,88.9153
7334,88.9092
3132,88.9038
8748,88.9004
9270,88.9161
6704,88.9301
5960,88.9161
1120,88.9218
5877,88.919
188,88.9342
6628,88.9289
55,88.9161
6579,88.919
3013,88.9206
922,88.9206
3104,88.9302
5398,88.9342
4328,88.9373
120,88.9342
5272,88.9477
327,88.939
3750,88.9357
4395,88.943
2824,88.9477
1865,88.9375
8940,88.9549
3984,88.9419
4990,88.9487
8175,88.9477
861,88.9576
9256,88.9506
8309,88.9487
9371,88.9477
8268,88.9477
569,88.9439
488,88.9477
8692,88.9506
5014,88.9641
3623,88.9542
8941,88.9576
6890,88.965
6069,88.9596
2541,88.9501
5067,88.9657
5189,88.9576
590,88.9596
4051,88.9549
9585,88.9641
1513,89.0168
5890,88.9609
9571,88.9641
1548,88.9604
6602,88.9641
4658,88.9776
6110,88.969
3517,88.9786
4253,89.0086
7686,88.9717
5765,88.9743
8350,89.0076
3244,88.9838
3630,88.9792
5070,88.9828
8714,89.0104
8566,89.03
4792,89.0086
6929,89.0013
693,88.9899
5107,88.9926
997,89.0197
662,89.0309
3963,89.0309
1886,89.0245
7632,89.0005
6230,89.0244
1746,89.0309
5431,89.0385
1847,89.0309
2056,89.0484
8768,89.0249
6955,89.0359
3663,89.0315
7981,89.0352
179,89.0577
6622,89.0484
2198,89.0322
8477,89.0512
1678,89.0469
6040,89.0385
6259,89.0545
5849,89.0385
5214,89.0516
4645,89.0516
9822,89.0935
7536,89.037
6381,89.0465
4441,89.0484
3105,89.0397
2950,89.0565
3476,89.0516
5415,89.0512
6058,89.0464
5149,89.0452
9730,89.0626
3829,89.0485
1510,89.0495
571,89.0499
513,89.0484
1536,89.0622
3026,89.0571
3136,89.0682
3261,89.056
8938,89.0626
9941,89.0638
8349,89.0577
9400,89.0706
7661,89.0677
1967,89.0626
735,89.0706
6526,89.0682
1870,89.0746
1473,89.0626
8310,89.0682
7252,89.0638
4982,89.0922
1645,89.0638
433,89.0741
93,89.0641
8076,89.0741
5385,89.0704
5117,89.0746
1491,89.1089
189,89.1381
7639,89.0935
7935,89.0803
8144,89.0922
9121,89.0803
8504,89.0975
3279,89.0975
2461,89.0954
6258,89.1084
6478,89.0922
2415,89.1133
570,89.1006
8861,89.1085
8348,89.1173
753,89.0975
6436,89.1173
600,89.0974
1934,89.0975
8548,89.0977
5146,89.0977
3961,89.1318
3842,89.1007
3283,89.0977
98,89.0977
8128,89.1031
6537,89.1084
4983,89.1125
9630,89.1133
8441,89.1022
6418,89.1173
4921,89.1173
313,89.1121
9260,89.1084
9123,89.1084
226,89.1182
8278,89.1606
831,89.1238
7375,89.1157
7012,89.1157
2883,89.1157
2647,89.1318
7080,89.1264
5650,89.1588
5377,89.1324
9166,89.1674
9242,89.1581
9016,89.128
6809,89.1314
6142,89.1403
4478,89.1381
3636,89.1335
6565,89.1698
130,89.1608
7603,89.1688
4536,89.1674
8845,89.1687
4709,89.1569
9310,89.1719
7983,89.1719
4961,89.1674
4066,89.1741
3165,89.1698
1765,89.1719
4611,89.1699
1894,89.1719
8524,89.1887
8252,89.1746
7544,89.2037
2987,89.1746
766,89.2045
4146,89.186
3695,89.1887
7795,89.1801
7030,89.186
5228,89.1961
3931,89.1919
549,89.1919
7394,89.2081
3217,89.1934
1054,89.2045
1592,89.2045
3167,89.2
9740,89.2081
8191,89.2067
6464,89.2066
3642,89.2062
3243,89.2096
742,89.2105
7199,89.2216
7358,89.2105
772,89.2107
4378,89.2105
7441,89.2105
523,89.2475
6403,89.2105
3227,89.2277
1524,89.2107
260,89.217
112,89.2216
9619,89.2334
5444,89.2233
9296,89.2238
4666,89.2265
9965,89.2403
9476,89.2388
7059,89.2238
478,89.2238
7849,89.2356
7007,89.2357
2737,89.2279
1484,89.2467
1889,89.2372
3190,89.2712
4947,89.2578
5829,89.2467
4383,89.2467
8851,89.2489
9697,89.2476
5586,89.2511
7072,89.2511
578,89.2598
4996,89.2598
3194,89.2593
2248,89.2508
8024,89.2598
7803,89.2712
3152,89.2598
9744,89.2598
3451,89.2598
9981,89.2666
9854,89.2712
9444,89.264
8307,89.2631
4073,89.264
7130,89.2712
1916,89.2625
7931,89.2666
2351,89.2631
7408,89.2712
7393,89.2643
5584,89.2712
5350,89.2712
3437,89.2712
2434,89.2696
6952,89.2712
1730,89.2712
8238,89.2969
6503,89.2712
4292,89.2712
3804,89.2712
2790,89.2712
17,89.2712
7707,89.275
6755,89.2769
6600,89.2764
6481,89.2806
5783,89.2769
1773,89.2721
9903,89.2769
6054,89.274
5489,89.275
9681,89.2769
5789,89.2764
3612,89.275
714,89.2764
7299,89.2834
2815,89.2788
2050,89.2783
3011,89.2857
8907,89.281
5276,89.2806
9275,89.3139
3300,89.3193
6607,89.2969
6665,89.3429
4067,89.3146
3108,89.3118
431,89.3114
746,89.3193
740,89.3339
9786,89.3178
6136,89.3268
6131,89.3268
8910,89.3291
5153,89.3362
2900,89.3366
9717,89.3604
1151,89.367
634,89.3369
4560,89.3376
3378,89.3436
4730,89.3657
4172,89.3524
7999,89.3489
8211,89.3656
1023,89.3657
89,89.3657
5503,89.3657
3555,89.3657
1334,89.3695
1983,89.3657
531,89.3614
3121,89.3657
6225,89.3657
8601,89.3816
8333,89.3661
7075,89.388
3143,89.3734
3091,89.3758
2948,89.3758
2753,89.3661
414,89.3695
7275,89.3734
6293,89.3734
5026,89.3913
7886,89.3949
8242,89.3809
1731,89.3795
7489,89.3949
152,89.3882
2546,89.409
6851,89.3866
5530,89.3923
1262,89.3882
3793,89.3949
779,89.3903
8359,89.3949
3206,89.3924
5998,89.3903
8742,89.3984
8554,89.3949
7038,89.414
4931,89.4203
3930,89.417
6366,89.4317
4544,89.409
6394,89.417
8876,89.4344
4384,89.4184
5296,89.42
3818,89.427
8361,89.4249
3462,89.4348
7858,89.4421
1912,89.4492
8337,89.4705
5208,89.4614
7884,89.4607
550,89.4836
1050,89.4654
9687,89.4556
9523,89.4705
9150,89.4702
4566,89.471
6497,89.4705
7480,89.463
6175,89.472
7965,89.4705
6549,89.4788
982,89.4788
5878,89.4853
6678,89.4862
9860,89.5056
623,89.4918
5527,89.4939
2696,89.5054
2497,89.4918
9134,89.4985
2093,89.4985
5012,89.4985
8890,89.503
6500,89.4993
3497,89.503
2369,89.5056
8460,89.5196
3374,89.5056
8311,89.508
3453,89.5054
3072,89.5056
9399,89.5056
8934,89.5311
5448,89.5192
3080,89.5271
9430,89.5269
4346,89.5175
7174,89.5212
8087,89.5271
5421,89.5285
2007,89.5314
1236,89.5314
2887,89.5399
9646,89.5349
9355,89.5385
2416,89.5434
1381,89.5405
1305,89.5787
1497,89.5696
2006,89.559
6,89.5404
3191,89.5696
9093,89.5787
6727,89.5597
7107,89.5686
6012,89.5787
2047,89.5789
2033,89.5787
9971,89.5787
7695,89.5865
2206,89.5787
7008,89.5864
6587,89.6005
361,89.5976
1931,89.611
8171,89.6285
5848,89.611
2681,89.607
9148,89.611
5495,89.6172
2071,89.6128
8762,89.611
5302,89.6285
3660,89.6303
8286,89.6285
1081,89.6388
2211,89.6419
9499,89.6387
1875,89.6475
1298,89.6419
9049,89.7175
7125,89.677
5059,89.6458
1101,89.6643
6748,89.6475
8652,89.6974
8221,89.6621
9722,89.6532
7207,89.6614
9842,89.6621
4707,89.6981
4129,89.6981
6020,89.6951
9734,89.6981
3471,89.696
8966,89.7012
2256,89.6801
369,89.6827
6442,89.696
9435,89.696
3312,89.6887
1919,89.6879
2818,89.6988
1744,89.696
247,89.699
6978,89.6917
7021,89.7053
3424,89.6979
8711,89.7124
8964,89.7053
2602,89.7306
9906,89.7005
6849,89.699
6577,89.6997
7223,89.7012
2531,89.7081
9742,89.7087
6902,89.7015
2785,89.7053
31,89.7135
1800,89.7313
8069,89.7447
9347,89.7295
6545,89.763
4692,89.7345
7274,89.7512
3460,89.7315
3582,89.7453
1864,89.763
4554,89.7513
3196,89.7991
1331,89.763
9054,89.7704
4472,89.763
5277,89.7513
5651,89.7541
1994,89.7704
7548,89.7704
7049,89.7675
7949,89.7704
6130,89.7723
5863,89.7868
6263,89.7878
5595,89.7863
3235,89.7849
9596,89.7897
9640,89.7863
7911,89.7903
8648,89.8232
7947,89.7903
8706,89.8169
7054,89.7991
7264,89.7903
1857,89.7945
926,89.8029
2088,89.8127
9923,89.8126
6744,89.8169
7244,89.8213
4034,89.8179
4498,89.8232
9701,89.8169
7407,89.8232
6927,89.8232
1142,89.8232
4137,89.827
334,89.8232
9589,89.827
8701,89.827
8447,89.827
8193,89.827
6807,89.827
4471,89.8348
4406,89.827
5311,89.827
6471,89.827
7172,89.827
3171,89.8409
2713,89.827
909,89.8348
7304,89.8409
4991,89.8445
3964,89.8271
2291,89.8466
6510,89.8447
2074,89.8319
1713,89.8348
7153,89.8735
3094,89.8581
1971,89.8678
4562,89.859
9631,89.8581
4134,89.8724
8194,89.8678
4473,89.8673
6529,89.8691
477,89.8759
4925,89.8699
1534,89.8699
4045,89.8735
844,89.8773
6060,89.8773
4078,89.8735
1783,89.8773
7449,89.8755
1539,89.875
9592,89.8755
8736,89.8831
2537,89.8773
1301,89.8777
9884,89.8976
5873,89.8878
2234,89.8878
6139,89.8878
1234,89.8865
9954,89.8898
8230,89.9006
4409,89.8878
3952,89.8942
1125,89.8878
7527,89.8942
6987,89.8884
2406,89.8942
1036,89.8882
8831,89.8953
5449,89.8976
5320,89.9035
8572,89.8942
4766,89.8976
7083,89.8942
6552,89.9127
8668,89.9142
1328,89.8969
8036,89.8976
3761,89.9142
96,89.9142
4242,89.9142
6538,89.9127
1227,89.934
9972,89.9218
1650,89.9161
4906,89.9161
8514,89.9214
5612,89.9391
5289,89.9155
4029,89.921
2121,89.9161
1986,89.9161
1198,89.9161
537,89.9149
7817,89.9228
7921,89.9242
1838,89.9196
5008,89.9424
2527,89.9361
2715,89.9283
8576,89.9283
451,89.9454
4492,89.9361
4577,89.9419
1881,89.9533
999,89.942
7824,89.9547
6548,89.9424
5558,89.9419
1840,89.9402
283,89.9443
3661,89.9443
6339,89.9424
9747,89.9443
6302,89.9443
5669,89.9457
2061,89.9443
9710,89.9454
7614,89.9443
9567,89.9501
2224,89.9454
6354,89.9485
6300,89.9477
6172,89.9586
539,89.9533
3057,89.954
8399,89.9586
1874,89.9586
5997,89.9747
3117,89.9573
6030,89.9747
7430,89.9747
9369,89.9676
5894,89.9747
5556,89.9747
4868,89.9747
1817,89.9796
9058,89.9759
5037,89.9878
3659,89.982
7137,89.9877
